utr_id,utr_rating,playerId,playerFamilyName,playerGivenName,playerNationalityCode,playerNationality,profileLink,hiddenPlayer,birthYear,rankMovement,rank,rankEqualFlag,tournamentsPlayed,points,profileImage,tournamentsPlayedSingles,tournamentsPlayedDoubles,pointsRankingSingles,pointsRankingDoubles,pointsRankingTotal,age,player_name
276739,11.80,800556879,Guzauskas,Gabrielius,USA,USA,/en/players/gabrielius-guzauskas/800556879/usa/,False,2003,-8,481,,14,93.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Gabrielius Guzauskas
284455,11.82,800452917,Bugarikj ,Berk,MKD,North Macedonia,/en/players/berk-bugarikj-/800452917/mkd/,False,2003,-8,482,,23,93.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Berk Bugarikj 
1860376,11.52,800411550,Nezar,Damien,RSA,South Africa,/en/players/damien-nezar/800411550/rsa/,False,2002,-7,483,,12,92.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Damien Nezar
275231,12.38,800487043,Berghaus,Mika,GER,Germany,/en/players/mika-berghaus/800487043/ger/,False,2002,-7,484,,30,92.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Mika Berghaus
1888475,10.87,800408491,Erel ,Muhammed Kaan,TUR,Turkey,/en/players/muhammed-kaan-erel-/800408491/tur/,False,2002,-7,485,,29,92.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Muhammed Kaan Erel 
1964056,11.79,800558598,CHIU,Yu-Chen,TPE,Chinese Taipei,/en/players/yu-chen-chiu/800558598/tpe/,False,2002,-7,486,,12,92.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Yu-Chen CHIU
1888476,11.16,800452954,Mikrut,Luka,CRO,Croatia,/en/players/luka-mikrut/800452954/cro/,False,2004,-7,487,,26,92.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Luka Mikrut
119618,11.52,800452834,Premzl,Maj,SLO,Slovenia,/en/players/maj-premzl/800452834/slo/,False,2004,97,488,,26,92.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Maj Premzl
275676,11.48,800553156,Duhan,Chirag,IND,India,/en/players/chirag-duhan/800553156/ind/,False,2004,-8,489,,16,92.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Chirag Duhan
275050,11.82,800451851,Yasin,Jerall,SGP,Singapore,/en/players/jerall-yasin/800451851/ina/,False,2002,-8,490,,48,91.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jerall Yasin
275408,12.22,800460729,Sidana,Jaishvin,IND,India,/en/players/jaishvin-sidana/800460729/ind/,False,2002,-8,491,,34,90.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jaishvin Sidana
297029,11.76,800460717,Heck,Christopher,CAN,Canada,/en/players/christopher-heck/800460717/can/,False,2002,-8,492,,33,90.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Christopher Heck
274918,12.39,800567529,Megargee,owen,USA,USA,/en/players/owen-megargee/800567529/usa/,False,2004,-8,493,,26,90.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,owen Megargee
276764,11.98,800461629,Southcombe,Mattias,GBR,Great Britain,/en/players/mattias-southcombe/800461629/gbr/,False,2003,-8,494,,20,90.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Mattias Southcombe
2048236,12.60,800509374,Weekes,Jaden,CAN,Canada,/en/players/jaden-weekes/800509374/can/,False,2004,-8,495,,22,90.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Jaden Weekes
1881343,12.34,800523264,Colby,Ryan,USA,USA,/en/players/ryan-colby/800523264/usa/,False,2003,-8,496,,15,89.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ryan Colby
297982,12.44,800555438,Masjuan Ginel,Pablo,ESP,Spain,/en/players/pablo-masjuan-ginel/800555438/esp/,False,2002,-8,497,,15,89.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Pablo Masjuan Ginel
297979,11.80,800513575,Perez Casamayor,Santiago,MEX,Mexico,/en/players/santiago-perez-casamayor/800513575/mex/,False,2002,-8,498,,26,89.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Santiago Perez Casamayor
2087369,12.26,800441505,Temirhanov,Arslanbek,SWE,Sweden,/en/players/arslanbek-temirhanov/800441505/swe/,False,2003,24,499,,32,89.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Arslanbek Temirhanov
280158,11.98,800480387,Perego ,Giulio,ITA,Italy,/en/players/giulio-perego-/800480387/ita/,False,2003,-9,500,,24,89.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Giulio Perego 
291328,11.08,800518915,Garcia,Matthew,PHI,Philippines,/en/players/matthew-garcia/800518915/phi/,False,2002,-9,501,,34,89.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Matthew Garcia
271681,11.97,800442054,Fitzpatrick,Barney,GBR,Great Britain,/en/players/barney-fitzpatrick/800442054/gbr/,False,2002,-8,502,,21,89.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Barney Fitzpatrick
229178,12.00,800534176,Petr,Vojtech,CZE,Czech Republic,/en/players/vojtech-petr/800534176/cze/,False,2005,46,503,,12,89.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Vojtech Petr
1944849,11.26,800511020,Mallory,Richard,BER,Bermuda,/en/players/richard-mallory/800511020/ber/,False,2002,-9,504,,25,88.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Richard Mallory
3383,3X6,800418534,Fouzas ,Charalampos,GRE,Greece,/en/players/charalampos-fouzas-/800418534/gre/,False,2002,-9,505,,32,88.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Charalampos Fouzas 
885771,11.31,800435057,Liepins,Edvards Teodors,LAT,Latvia,/en/players/edvards-teodors-liepins/800435057/lat/,False,2003,-9,506,,26,88.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Edvards Teodors Liepins
1892280,11.45,800508962,Arutiunian,Erik,BLR,Belarus,/en/players/erik-arutiunian/800508962/blr/,False,2004,-9,507,,27,88.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Erik Arutiunian
2502822,11.34,800469233,Vu,Ha Minh Duc,VIE,Vietnam,/en/players/ha-minh-duc-vu/800469233/vie/,False,2003,-9,508,,23,87.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ha Minh Duc Vu
405468,13.10,800493366,Sim,Woohyuk,KOR,"Korea, Rep.",/en/players/woohyuk-sim/800493366/kor/,False,2003,-7,509,,18,86.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Woohyuk Sim
1932379,11.75,800458647,Konov,Samuil,BUL,Bulgaria,/en/players/samuil-konov/800458647/bul/,False,2002,-7,510,,29,86.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Samuil Konov
1611581,11.14,800533300,Duleba,Joao,BRA,Brazil,/en/players/joao-duleba/800533300/bra/,False,2002,-7,511,,15,86.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Joao Duleba
276466,12.21,800421379,Urinov,Ibrokhimjon,UZB,Uzbekistan,/en/players/ibrokhimjon-urinov/800421379/uzb/,False,2002,-69,512,,10,86.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ibrokhimjon Urinov
1611578,11.65,800449708,Frank,Michael,AUT,Austria,/en/players/michael-frank/800449708/aut/,False,2002,-8,513,,37,86.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Michael Frank
1330632,10.92,800514702,Marty,Etienne,FRA,France,/en/players/etienne-marty/800514702/fra/,False,2004,-8,514,,30,86.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Etienne Marty
276470,12.02,800485838,Rivet,Maxence,FRA,France,/en/players/maxence-rivet/800485838/fra/,False,2003,-8,515,,10,86.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Maxence Rivet
1610149,11.50,800464243,Digraci ,Diego,BEL,Belgium,/en/players/diego-digraci-/800464243/bel/,False,2002,-8,516,,15,85.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Diego Digraci 
1906515,11.14,800475672,Wajdemajer,Jan,POL,Poland,/en/players/jan-wajdemajer/800475672/pol/,False,2002,-8,517,,23,85.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jan Wajdemajer
279632,12.63,800443602,Dinev,Dinko,BUL,Bulgaria,/en/players/dinko-dinev/800443602/bul/,False,2004,-8,518,,24,85.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Dinko Dinev
150877,11.61,800452395,Koey,"Jian Keong, Takeshi",MAS,Malaysia,/en/players/jian-keong-takeshi-koey/800452395/mas/,False,2002,-8,519,,34,85.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,"Jian Keong, Takeshi Koey"
10744,7.83,800523299,Ostajewski,Jakub,USA,USA,/en/players/jakub-ostajewski/800523299/usa/,False,2002,-8,520,,35,85.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jakub Ostajewski
365467,11.66,800444811,Kypriotis ,Evangelos,GRE,Greece,/en/players/evangelos-kypriotis-/800444811/gre/,False,2003,-8,521,,26,85.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Evangelos Kypriotis 
1867183,11.56,800417120,Penev,Ivan,BUL,Bulgaria,/en/players/ivan-penev/800417120/bul/,False,2003,-8,522,,23,84.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ivan Penev
1963528,12.13,800497056,Fillat Gimenez,Oriol,ESP,Spain,/en/players/oriol-fillat-gimenez/800497056/esp/,False,2002,-8,523,,26,84.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Oriol Fillat Gimenez
239808,11.80,800511829,Nouws,Bart,NED,Netherlands,/en/players/bart-nouws/800511829/ned/,False,2002,-8,524,,27,84.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Bart Nouws
279477,12.29,800484301,Blaydes,Billy,GBR,Great Britain,/en/players/billy-blaydes/800484301/gbr/,False,2003,-8,525,,18,84.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Billy Blaydes
1445648,11.12,800437606,Antinheimo,Oskar,FIN,Finland,/en/players/oskar-antinheimo/800437606/fin/,False,2002,-7,526,,32,84.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Oskar Antinheimo
830916,11.22,800439918,Yunis,Facundo,GER,Germany,/en/players/facundo-yunis/800439918/ger/,False,2002,-7,527,,21,84.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Facundo Yunis
271657,12.40,800485702,Sanchez Gonzalez,Alejandro,ESP,Spain,/en/players/alejandro-sanchez-gonzalez/800485702/esp/,False,2002,-7,528,,15,84.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Alejandro Sanchez Gonzalez
275040,11.74,800459411,Thiel ,Vincent,FRA,France,/en/players/vincent-thiel-/800459411/fra/,False,2002,-7,529,,12,83.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Vincent Thiel 
1895554,11.49,800476657,Trochu ,Pablo,FRA,France,/en/players/pablo-trochu-/800476657/fra/,False,2003,-6,530,,32,83.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Pablo Trochu 
274937,11.41,800538219,Wen,Evan,USA,USA,/en/players/evan-wen/800538219/usa/,False,2004,-6,531,,23,83.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Evan Wen
263737,11.85,800492783,Mujakic,Alen,GER,Germany,/en/players/alen-mujakic/800492783/ger/,False,2003,-6,532,,22,83.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Alen Mujakic
1860381,11.57,800506542,Khotchenkov ,Egor,RUS,Russia,/en/players/egor-khotchenkov-/800506542/rus/,False,2003,-6,533,,28,83.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Egor Khotchenkov 
1260618,12.49,800412129,Shestakov ,Oleksiy,UKR,Ukraine,/en/players/oleksiy-shestakov-/800412129/ukr/,False,2002,-6,534,,10,83.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Oleksiy Shestakov 
1730841,11.36,800424568,Yoshimura,Daiki,JPN,Japan,/en/players/daiki-yoshimura/800424568/jpn/,False,2002,-6,535,,22,82.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Daiki Yoshimura
276614,12.65,800540522,Koenig,Luc,RSA,South Africa,/en/players/luc-koenig/800540522/rsa/,False,2003,-6,536,,24,82.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Luc Koenig
281041,11.55,800392257,Mandma,Alexander Georg,EST,Estonia,/en/players/alexander-georg-mandma/800392257/est/,False,2002,-6,537,,20,82.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Alexander Georg Mandma
263666,12.16,800570648,Saeoui,Suphawat,THA,Thailand,/en/players/suphawat-saeoui/800570648/tha/,False,2005,-6,538,,20,82.25,"/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=22137989cb210b58847efd18.jpg?crop=0.26675384893592596,0.0080033326641989755,0.21233242981079273,0.47175336271218932&cropmode=percentage&width=54&height=72&rnd=132423941030000000",,,,,,15,Suphawat Saeoui
390745,11.29,800533488,Moretto,Tomás,ARG,Argentina,/en/players/tomas-moretto/800533488/arg/,False,2003,-6,539,,18,82.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Tomás Moretto
802891,11.34,800475849,Dedthonglang  ,Peerapat,THA,Thailand,/en/players/peerapat-dedthonglang-/800475849/tha/,False,2002,-5,540,,17,82.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Peerapat Dedthonglang  
671229,11.71,800529052,Shelton,Ben,USA,USA,/en/players/ben-shelton/800529052/usa/,False,2002,-4,541,,6,81.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ben Shelton
1900810,10.80,800529215,Suko,Nedim,USA,USA,/en/players/nedim-suko/800529215/usa/,False,2002,-4,542,,19,81.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Nedim Suko
1619034,10.48,800486197,Yadav,Denim,IND,India,/en/players/denim-yadav/800486197/ind/,False,2004,-4,543,,22,81.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Denim Yadav
275449,11.72,800439361,Ban,Ivan Karlo,CRO,Croatia,/en/players/ivan-karlo-ban/800439361/cro/,False,2002,-4,544,,28,81.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ivan Karlo Ban
2124598,11.13,800546597,Jin,Jeremy,AUS,Australia,/en/players/jeremy-jin/800546597/aus/,False,2004,-2,545,,26,80.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Jeremy Jin
253170,11.72,800487493,Shearer,Matthew,NZL,New Zealand,/en/players/matthew-shearer/800487493/nzl/,False,2002,1,546,,19,80.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Matthew Shearer
286157,10.95,800399897,Vidovic,Blaz,SLO,Slovenia,/en/players/blaz-vidovic/800399897/slo/,False,2002,1,547,,22,79.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Blaz Vidovic
809285,11.16,800543947,Kovacs,Kevin,CAN,Canada,/en/players/kevin-kovacs/800543947/can/,False,2003,2,548,,27,78.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Kevin Kovacs
1609706,11.09,800460728,Tangri,Dhruv,IND,India,/en/players/dhruv-tangri/800460728/ind/,False,2003,2,549,,28,78.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Dhruv Tangri
275173,11.70,800473251,Gavrielides,Liam,GER,Germany,/en/players/liam-gavrielides/800473251/ger/,False,2004,2,550,,25,78.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Liam Gavrielides
398331,11.33,800557909,Ma,Jiaxi,CHN,"China, P.R.",/en/players/jiaxi-ma/800557909/chn/,False,2003,3,551,,8,77.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Jiaxi Ma
367885,10.94,800533725,Alvarez Prado,Pedro Javier,VEN,Venezuela,/en/players/pedro-javier-alvarez-prado/800533725/ven/,False,2003,3,552,,12,77.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Pedro Javier Alvarez Prado
285258,12.35,800514721,Gandini,Alejandro Jose,DOM,Dominican Republic,/en/players/alejandro-jose-gandini/800514721/dom/,False,2003,36,553,,18,77.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Alejandro Jose Gandini
277109,3X6,800452590,Van Donselaar,Freek,NED,Netherlands,/en/players/freek-van-donselaar/800452590/ned/,False,2003,3,554,,37,77.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Freek Van Donselaar
1948101,3X6,800457746,Bagnolini,Daniel,ITA,Italy,/en/players/daniel-bagnolini/800457746/ita/,False,2003,-11,555,,17,76.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Daniel Bagnolini
219267,3X6,800543948,Kovacs,Erik,CAN,Canada,/en/players/erik-kovacs/800543948/can/,False,2003,2,556,,29,76.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Erik Kovacs
293240,11.27,800506260,Jucha,William,FRA,France,/en/players/william-jucha/800506260/fra/,False,2004,2,557,,12,76.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,William Jucha
1885701,3X6,800403491,Shah,Keean,KEN,Kenya,/en/players/keean-shah/800403491/ken/,False,2002,2,558,,35,76.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Keean Shah
840274,11.42,800541180,Indrabalan,Akhilendran,IND,India,/en/players/akhilendran-indrabalan/800541180/ind/,False,2002,2,559,,22,76.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Akhilendran Indrabalan
660852,3X6,800427473,Muminovic,Danijal,BIH,Bosnia and Herzegovina,/en/players/danijal-muminovic/800427473/bih/,False,2002,2,560,,7,76.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Danijal Muminovic
424327,3k7,800473996,De Villepin,Alexandre,FRA,France,/en/players/alexandre-de-villepin/800473996/fra/,False,2003,2,561,,26,76.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Alexandre De Villepin
1888480,3X6,800544239,Phung,Timothy,USA,USA,/en/players/timothy-phung/800544239/usa/,False,2003,2,562,,12,76.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Timothy Phung
1609739,11.65,800442888,Beketov,Andrey,RUS,Russia,/en/players/andrey-beketov/800442888/rus/,False,2003,2,563,,25,76.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Andrey Beketov
404434,3X6,800555630,Lozano,Julian,CRC,Costa Rica,/en/players/julian-lozano/800555630/crc/,False,2003,2,564,,12,76.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Julian Lozano
6801,3X6,800543248,Switzer,Ty,USA,USA,/en/players/ty-switzer/800543248/usa/,False,2003,-23,565,,15,75.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ty Switzer
277662,12.22,800571599,Manzanera Pertusa,Alejandro,ESP,Spain,/en/players/alejandro-manzanera-pertusa/800571599/esp/,False,2003,694,566,,5,75.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Alejandro Manzanera Pertusa
279766,11.88,800470709,Endler,Mark Owen,GER,Germany,/en/players/mark-owen-endler/800470709/ger/,False,2002,0,567,,23,75.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Mark Owen Endler
819354,10.94,800447051,Castagnola,Luca,ITA,Italy,/en/players/luca-castagnola/800447051/ita/,False,2002,-12,568,,22,75.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Luca Castagnola
215519,11.38,800468134,Saidmuhamedov,Abdurahman,UZB,Uzbekistan,/en/players/abdurahman-saidmuhamedov/800468134/uzb/,False,2003,-1,569,,24,75.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Abdurahman Saidmuhamedov
281047,11.15,800478678,Weststrate,Bastiaan,NED,Netherlands,/en/players/bastiaan-weststrate/800478678/ned/,False,2003,-25,570,,22,75.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Bastiaan Weststrate
271704,11.72,800462809,Hooda ,Krishan,IND,India,/en/players/krishan-hooda-/800462809/ind/,False,2003,-2,571,,23,74.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Krishan Hooda 
1609725,3X6,800488016,Miyoshi ,Kenta,JPN,Japan,/en/players/kenta-miyoshi-/800488016/jpn/,False,2004,-2,572,,25,74.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Kenta Miyoshi 
276221,3X6,800532921,Pini,Francisco,ARG,Argentina,/en/players/francisco-pini/800532921/arg/,False,2003,-2,573,,27,74.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Francisco Pini
2280273,3X6,800532653,Mealla,Ernesto Gabriel,BOL,Bolivia,/en/players/ernesto-gabriel-mealla/800532653/bol/,False,2002,-2,574,,36,74.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ernesto Gabriel Mealla
1428587,3X6,800523734,Tejera Ecenarro,Oscar,ESP,Spain,/en/players/oscar-tejera-ecenarro/800523734/esp/,False,2002,-2,575,,32,74.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Oscar Tejera Ecenarro
